Index,LNP_ID,Experiment_ID,Formulation_ID,IL_name,IL_protonated_SMILES,IL_head_name,IL_head_SMILES,IL_linker_name,IL_linker_SMILES,IL_tail1_name,IL_tail1_SMILES,IL_tail2_name,IL_tail2_SMILES,IL_to_nucleicacid_chargeratio,HL_name,HL_SMILES,CHL_name,CHL_SMILES,PEG_name,PEG_SMILES,Aqueous_buffer,Dialysis_buffer,Mixing_method,Model_type,Model_target,Cargo,Cargo_type,Experiment_method,Publication_link,Publication_PMID,Molecular.Weight,Rings,Aromatic.Rings,sp3.Carbons
11584,LNP_0011584,JW_2024,JW_2024_F605,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11585,LNP_0011585,JW_2024,JW_2024_F606,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11586,LNP_0011586,JW_2024,JW_2024_F607,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11587,LNP_0011587,JW_2024,JW_2024_F608,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11588,LNP_0011588,JW_2024,JW_2024_F609,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11589,LNP_0011589,JW_2024,JW_2024_F610,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11590,LNP_0011590,JW_2024,JW_2024_F611,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11591,LNP_0011591,JW_2024,JW_2024_F612,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11592,LNP_0011592,JW_2024,JW_2024_F613,RM_branched_ester_M10_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CC[NH+](CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CCc1ccncc1)CCCCCC,RM_branched_ester_M10,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1328.141,1,1,2
11593,LNP_0011593,JW_2024,JW_2024_F614,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11594,LNP_0011594,JW_2024,JW_2024_F615,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11595,LNP_0011595,JW_2024,JW_2024_F616,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11596,LNP_0011596,JW_2024,JW_2024_F617,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11597,LNP_0011597,JW_2024,JW_2024_F618,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11598,LNP_0011598,JW_2024,JW_2024_F619,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11599,LNP_0011599,JW_2024,JW_2024_F620,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11600,LNP_0011600,JW_2024,JW_2024_F621,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11601,LNP_0011601,JW_2024,JW_2024_F622,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11602,LNP_0011602,JW_2024,JW_2024_F623,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOPE,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11603,LNP_0011603,JW_2024,JW_2024_F624,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
11604,LNP_0011604,JW_2024,JW_2024_F625,RM_branched_ester_M68_R6,CCCCCCCC/C=C\CCCCCCCC(=O)OC(C/C=C\CCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCC/C=C\CC(CCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC)CC[NH+]1CCCC1)CCCCCC,RM_branched_ester_M68,,,,RM_branched_ester_R6,,,,,DOTAP,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(C[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC,Cholesterol,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DMPE-PEG2000,CCCCCCCCCCCCCC(=O)OCC(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)OC(=O)CCCCCCCCCCCCC,citrate,,handmixed,A549,lung_epithelium,mRNA,FLuc,luminescence_normalized,https://www.nature.com/articles/s41587-024-02490-y,37985700.0,1320.162,1,0,2
